time,observable,value,cut,channel,gamma,model,N,m_over_g,x,initial_state,quench
4.800000000000001,entropy_vn,0.8151861471514178,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
4.800000000000001,mean_abs_L,0.23340064911675087,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
4.9,entropy_vn,0.7939514408107876,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
4.9,mean_abs_L,0.25733051563032183,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.0,entropy_vn,0.7950344824227746,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.0,mean_abs_L,0.2829519862793173,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.1000000000000005,entropy_vn,0.8042468512290426,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.1000000000000005,mean_abs_L,0.3147386303489731,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.2,entropy_vn,0.8083866565485167,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.2,mean_abs_L,0.3374594073067497,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.300000000000001,entropy_vn,0.8037896643317575,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.300000000000001,mean_abs_L,0.3417028004773297,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.4,entropy_vn,0.8130673518708653,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.4,mean_abs_L,0.3287325118308503,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.5,entropy_vn,0.8501502858868462,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.5,mean_abs_L,0.30200606883767117,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.6000000000000005,entropy_vn,0.9042412519174952,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.6000000000000005,mean_abs_L,0.28047244635066626,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.7,entropy_vn,0.9420416238615033,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.7,mean_abs_L,0.2614077434887753,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.800000000000001,entropy_vn,0.9184245855609725,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.800000000000001,mean_abs_L,0.25324447848396087,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.9,entropy_vn,0.8190462822708782,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
5.9,mean_abs_L,0.24009619877974606,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
6.0,entropy_vn,0.6902624995856209,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
6.0,mean_abs_L,0.226013976403446,4,charge_dephasing,0.0,schwinger,10,0.125,4.0,string_gs,e0_drop
0.0,entropy_vn,0.3642377605495837,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.0,mean_abs_L,0.16748042707438646,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.1,entropy_vn,0.43298003908746013,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.1,mean_abs_L,0.188279574839202,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.2,entropy_vn,0.5581734887695602,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.2,mean_abs_L,0.22606421107574162,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.30000000000000004,entropy_vn,0.6855123875550964,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.30000000000000004,mean_abs_L,0.24402584453389123,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.4,entropy_vn,0.7987603501928756,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.4,mean_abs_L,0.24284089193936603,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.5,entropy_vn,0.8987003568470935,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.5,mean_abs_L,0.2461819749061667,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.6000000000000001,entropy_vn,0.9754876100652412,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.6000000000000001,mean_abs_L,0.2579698227088333,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.7000000000000001,entropy_vn,1.0150997528525427,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.7000000000000001,mean_abs_L,0.26453100580233235,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.8,entropy_vn,1.0098845838229087,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.8,mean_abs_L,0.2942482258877957,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.9,entropy_vn,0.9642703318176122,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
0.9,mean_abs_L,0.3207654801555061,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.0,entropy_vn,0.9165081628579221,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.0,mean_abs_L,0.3391052930710177,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.1,entropy_vn,0.9144003419592308,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.1,mean_abs_L,0.34611748673066417,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.2000000000000002,entropy_vn,0.9598883589107245,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.2000000000000002,mean_abs_L,0.3402778126703626,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.3,entropy_vn,1.007354609612034,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.3,mean_abs_L,0.3202204140038485,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.4000000000000001,entropy_vn,1.0164961373493517,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.4000000000000001,mean_abs_L,0.2884048881037684,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.5,entropy_vn,0.9950340648263076,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.5,mean_abs_L,0.26120814081305543,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.6,entropy_vn,0.9823217239067417,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.6,mean_abs_L,0.24131365746149008,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.7000000000000002,entropy_vn,1.007252641443652,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.7000000000000002,mean_abs_L,0.22745103396732735,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.8,entropy_vn,1.0444303276891431,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.8,mean_abs_L,0.2210563196576828,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.9000000000000001,entropy_vn,1.0434352693288453,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
1.9000000000000001,mean_abs_L,0.21702641393560895,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.0,entropy_vn,0.9756392022809814,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.0,mean_abs_L,0.21391866401374995,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.1,entropy_vn,0.8717866240470811,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.1,mean_abs_L,0.2143440008396713,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.2,entropy_vn,0.8188404520573418,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.2,mean_abs_L,0.2173795756235132,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
2.3000000000000003,entropy_vn,0.8663778811524528,4,charge_dephasing,0.02,schwinger,10,0.125,4.0,string_gs,e0_drop
